round_number,tick,user_steamid,user_name,weapon,is_firearm_shot,silenced
5,31592,76561199433997570,Simple Dimple skins.army,weapon_m4a1,True,False
5,31605,76561199433997570,Simple Dimple skins.army,weapon_m4a1,True,False
5,31611,76561199433997570,Simple Dimple skins.army,weapon_m4a1,True,False
5,31642,76561199068251294,prosto bo$$,weapon_ssg08,True,False
5,31679,76561199052717313,Worfy,weapon_knife_push,False,False
5,31688,76561198002613044,frees.tyler,weapon_ak47,True,False
5,31694,76561198002613044,frees.tyler,weapon_ak47,True,False
5,31701,76561198002613044,frees.tyler,weapon_ak47,True,False
5,31707,76561198002613044,frees.tyler,weapon_ak47,True,False
5,31714,76561198002613044,frees.tyler,weapon_ak47,True,False
5,31720,76561198002613044,frees.tyler,weapon_ak47,True,False
5,31739,76561198002613044,frees.tyler,weapon_ak47,True,False
5,31745,76561198002613044,frees.tyler,weapon_ak47,True,False
5,31751,76561198002613044,frees.tyler,weapon_ak47,True,False
5,31758,76561198002613044,frees.tyler,weapon_ak47,True,False
5,31764,76561198002613044,frees.tyler,weapon_ak47,True,False
5,31777,76561198002613044,frees.tyler,weapon_ak47,True,False
5,31783,76561198002613044,frees.tyler,weapon_ak47,True,False
5,31790,76561198002613044,frees.tyler,weapon_ak47,True,False
5,31796,76561198002613044,frees.tyler,weapon_ak47,True,False
5,31802,76561198002613044,frees.tyler,weapon_ak47,True,False
5,31802,76561199433997570,Simple Dimple skins.army,weapon_m4a1,True,False
5,31808,76561199433997570,Simple Dimple skins.army,weapon_m4a1,True,False
5,31809,76561198002613044,frees.tyler,weapon_ak47,True,False
5,31813,76561199433997570,Simple Dimple skins.army,weapon_m4a1,True,False
5,31815,76561198002613044,frees.tyler,weapon_ak47,True,False
5,31819,76561199433997570,Simple Dimple skins.army,weapon_m4a1,True,False
5,31825,76561199433997570,Simple Dimple skins.army,weapon_m4a1,True,False
5,31831,76561199433997570,Simple Dimple skins.army,weapon_m4a1,True,False
5,31836,76561199433997570,Simple Dimple skins.army,weapon_m4a1,True,False
5,31842,76561199433997570,Simple Dimple skins.army,weapon_m4a1,True,False
5,32035,76561199557907229,shawty#)$@,weapon_smokegrenade,False,False
5,32150,76561199433997570,Simple Dimple skins.army,weapon_hegrenade,False,False
5,32230,76561198049602148,Moon,weapon_hegrenade,False,False
5,32351,76561199433997570,Simple Dimple skins.army,weapon_m4a1,True,False
5,32357,76561199433997570,Simple Dimple skins.army,weapon_m4a1,True,False
5,32363,76561199433997570,Simple Dimple skins.army,weapon_m4a1,True,False
5,32365,76561198049602148,Moon,weapon_ak47,True,False
5,32371,76561198049602148,Moon,weapon_ak47,True,False
5,32377,76561198049602148,Moon,weapon_ak47,True,False
5,32384,76561198049602148,Moon,weapon_ak47,True,False
5,32390,76561198049602148,Moon,weapon_ak47,True,False
5,32464,76561199557907229,shawty#)$@,weapon_usp_silencer,True,True
5,32475,76561199557907229,shawty#)$@,weapon_usp_silencer,True,True
5,32488,76561199557907229,shawty#)$@,weapon_usp_silencer,True,True
5,32499,76561199557907229,shawty#)$@,weapon_usp_silencer,True,True
5,32570,76561199052717313,Worfy,weapon_ak47,True,False
5,32576,76561199052717313,Worfy,weapon_ak47,True,False
5,32576,76561199557907229,shawty#)$@,weapon_usp_silencer,True,True
5,32583,76561199052717313,Worfy,weapon_ak47,True,False
5,32586,76561199557907229,shawty#)$@,weapon_usp_silencer,True,True
5,32589,76561199052717313,Worfy,weapon_ak47,True,False
5,32595,76561199052717313,Worfy,weapon_ak47,True,False
5,32601,76561199557907229,shawty#)$@,weapon_usp_silencer,True,True
5,32602,76561199052717313,Worfy,weapon_ak47,True,False
5,32608,76561199052717313,Worfy,weapon_ak47,True,False
5,32612,76561199557907229,shawty#)$@,weapon_usp_silencer,True,True
5,32615,76561199052717313,Worfy,weapon_ak47,True,False
5,32624,76561199557907229,shawty#)$@,weapon_usp_silencer,True,True
5,32633,76561199052717313,Worfy,weapon_ak47,True,False
5,32635,76561199557907229,shawty#)$@,weapon_usp_silencer,True,True
5,32639,76561199052717313,Worfy,weapon_ak47,True,False
5,32645,76561199052717313,Worfy,weapon_ak47,True,False
5,32646,76561199557907229,shawty#)$@,weapon_usp_silencer,True,True
5,32657,76561199557907229,shawty#)$@,weapon_usp_silencer,True,True
5,32667,76561199052717313,Worfy,weapon_ak47,True,False
5,32668,76561199557907229,shawty#)$@,weapon_usp_silencer,True,True
5,32673,76561199052717313,Worfy,weapon_ak47,True,False
5,33002,76561199052717313,Worfy,weapon_ak47,True,False
5,33009,76561199052717313,Worfy,weapon_ak47,True,False
5,33146,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_hegrenade,False,False
5,33527,76561199068251294,prosto bo$$,weapon_ssg08,True,False
5,33634,76561199068251294,prosto bo$$,weapon_knife,False,False
5,33664,76561199826895670,RME | Пацан,weapon_knife_canis,False,False
5,33696,76561199826895670,RME | Пацан,weapon_knife_canis,False,False
5,33706,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_usp_silencer,True,True
5,33733,76561199826895670,RME | Пацан,weapon_knife_canis,False,False
5,33769,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_usp_silencer,True,True
5,33805,76561199826895670,RME | Пацан,weapon_knife_canis,False,False
5,33826,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_usp_silencer,True,True
5,33882,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_usp_silencer,True,True
5,33960,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_usp_silencer,True,True
6,35496,76561198171814417,Faat,weapon_awp,True,False
6,35501,76561199557907229,shawty#)$@,weapon_knife,False,False
6,35527,76561199557907229,shawty#)$@,weapon_knife,False,False
6,35552,76561199557907229,shawty#)$@,weapon_knife,False,False
6,35578,76561199557907229,shawty#)$@,weapon_knife,False,False
6,35601,76561198002613044,frees.tyler,weapon_decoy,False,False
6,35730,76561199433997570,Simple Dimple skins.army,weapon_knife,False,False
6,35733,76561199826895670,RME | Пацан,weapon_smokegrenade,False,False
6,35739,76561198002613044,frees.tyler,weapon_flashbang,False,False
6,35842,76561199557907229,shawty#)$@,weapon_incgrenade,False,False
6,35857,76561199052717313,Worfy,weapon_smokegrenade,False,False
6,35931,76561199557907229,shawty#)$@,weapon_knife,False,False
6,35957,76561199557907229,shawty#)$@,weapon_knife,False,False
6,35982,76561199557907229,shawty#)$@,weapon_knife,False,False
6,35999,76561199052717313,Worfy,weapon_knife_push,False,False
6,36008,76561199557907229,shawty#)$@,weapon_knife,False,False
6,36033,76561199557907229,shawty#)$@,weapon_knife,False,False
6,36059,76561199557907229,shawty#)$@,weapon_knife,False,False
6,36085,76561199557907229,shawty#)$@,weapon_knife,False,False
6,36107,76561198274174345,zig,weapon_ak47,True,False
6,36108,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_m4a1_silencer,True,True
6,36110,76561199557907229,shawty#)$@,weapon_knife,False,False
6,36114,76561198274174345,zig,weapon_ak47,True,False
6,36115,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_m4a1_silencer,True,True
6,36120,76561198274174345,zig,weapon_ak47,True,False
6,36121,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_m4a1_silencer,True,True
6,36126,76561198274174345,zig,weapon_ak47,True,False
6,36127,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_m4a1_silencer,True,True
6,36134,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_m4a1_silencer,True,True
6,36140,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_m4a1_silencer,True,True
6,36147,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_m4a1_silencer,True,True
6,36197,76561199052717313,Worfy,weapon_knife_push,False,False
6,36225,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
6,36234,76561199557907229,shawty#)$@,weapon_hegrenade,False,False
6,36239,76561198049602148,Moon,weapon_ak47,True,False
6,36243,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
6,36245,76561198049602148,Moon,weapon_ak47,True,False
6,36249,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
6,36252,76561198049602148,Moon,weapon_ak47,True,False
6,36258,76561198049602148,Moon,weapon_ak47,True,False
6,36265,76561198049602148,Moon,weapon_ak47,True,False
6,36271,76561198049602148,Moon,weapon_ak47,True,False
6,36303,76561199068251294,prosto bo$$,weapon_hegrenade,False,False
6,36308,76561198002613044,frees.tyler,weapon_hegrenade,False,False
6,36410,76561199557907229,shawty#)$@,weapon_flashbang,False,False
6,36457,76561198002613044,frees.tyler,weapon_molotov,False,False
6,36567,76561199557907229,shawty#)$@,weapon_smokegrenade,False,False
6,36569,76561199068251294,prosto bo$$,weapon_knife,False,False
6,36635,76561199068251294,prosto bo$$,weapon_knife,False,False
6,36872,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_incgrenade,False,False
6,37019,76561199052717313,Worfy,weapon_ak47,True,False
6,37053,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_ak47,True,False
6,37059,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_ak47,True,False
6,37066,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_ak47,True,False
6,37072,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_ak47,True,False
6,37078,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_ak47,True,False
6,37085,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_ak47,True,False
6,37091,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_ak47,True,False
6,37098,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_ak47,True,False
6,37104,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_ak47,True,False
6,37110,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_ak47,True,False
6,37117,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_ak47,True,False
6,37123,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_ak47,True,False
6,37130,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_ak47,True,False
6,37136,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_ak47,True,False
6,37151,76561199052717313,Worfy,weapon_ak47,True,False
6,37157,76561199052717313,Worfy,weapon_ak47,True,False
6,37164,76561199052717313,Worfy,weapon_ak47,True,False
6,37170,76561199052717313,Worfy,weapon_ak47,True,False
6,37176,76561199052717313,Worfy,weapon_ak47,True,False
6,37183,76561199052717313,Worfy,weapon_ak47,True,False
6,37189,76561199052717313,Worfy,weapon_ak47,True,False
6,37225,76561199068251294,prosto bo$$,weapon_knife,False,False
6,37232,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_hegrenade,False,False
6,37234,76561199557907229,shawty#)$@,weapon_knife,False,False
6,37260,76561199557907229,shawty#)$@,weapon_knife,False,False
6,37271,76561199068251294,prosto bo$$,weapon_knife,False,False
6,37285,76561199826895670,RME | Пацан,weapon_knife_canis,False,False
6,37285,76561199557907229,shawty#)$@,weapon_knife,False,False
6,37293,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
6,37300,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
6,37306,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
6,37311,76561199826895670,RME | Пацан,weapon_knife_canis,False,False
6,37312,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
6,37319,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
6,37325,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
6,37328,76561199068251294,prosto bo$$,weapon_knife,False,False
6,37332,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
6,37336,76561199826895670,RME | Пацан,weapon_knife_canis,False,False
6,37362,76561199826895670,RME | Пацан,weapon_knife_canis,False,False
6,37364,76561198002613044,frees.tyler,weapon_smokegrenade,False,False
6,37375,76561199557907229,shawty#)$@,weapon_knife,False,False
6,37401,76561199557907229,shawty#)$@,weapon_knife,False,False
6,37420,76561199068251294,prosto bo$$,weapon_knife,False,False
6,37426,76561199557907229,shawty#)$@,weapon_knife,False,False
6,37445,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
6,37451,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
6,37452,76561199557907229,shawty#)$@,weapon_knife,False,False
6,37457,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
6,37464,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
6,37470,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
6,37477,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
6,37477,76561199557907229,shawty#)$@,weapon_knife,False,False
6,37483,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
6,37497,76561198002613044,frees.tyler,weapon_ak47,True,False
6,37501,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
6,37503,76561198002613044,frees.tyler,weapon_ak47,True,False
6,37508,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
6,37509,76561198002613044,frees.tyler,weapon_ak47,True,False
6,37514,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
6,37521,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
6,37527,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
6,37533,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
6,37540,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
6,37710,76561199068251294,prosto bo$$,weapon_smokegrenade,False,False
6,37854,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_smokegrenade,False,False
6,38262,76561198049602148,Moon,weapon_ak47,True,False
6,38269,76561198049602148,Moon,weapon_ak47,True,False
6,38275,76561198049602148,Moon,weapon_ak47,True,False
6,38282,76561198049602148,Moon,weapon_ak47,True,False
6,38317,76561199557907229,shawty#)$@,weapon_flashbang,False,False
6,38361,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,38367,76561198049602148,Moon,weapon_ak47,True,False
6,38368,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,38373,76561198049602148,Moon,weapon_ak47,True,False
6,38374,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,38379,76561198049602148,Moon,weapon_ak47,True,False
6,38381,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,38386,76561198049602148,Moon,weapon_ak47,True,False
6,38387,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,38393,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,38400,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,38406,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,38407,76561198049602148,Moon,weapon_ak47,True,False
6,38413,76561198049602148,Moon,weapon_ak47,True,False
6,38413,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,38431,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,38437,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,38555,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
6,38575,76561199826895670,RME | Пацан,weapon_knife_canis,False,False
6,38724,76561199433997570,Simple Dimple skins.army,weapon_knife,False,False
6,38769,76561199433997570,Simple Dimple skins.army,weapon_knife,False,False
6,39275,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,39285,76561198171814417,Faat,weapon_awp,True,False
6,39307,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,39314,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,39404,76561198171814417,Faat,weapon_awp,True,False
6,39442,76561199557907229,shawty#)$@,weapon_knife,False,False
6,39471,76561199068251294,prosto bo$$,weapon_knife,False,False
6,39474,76561199557907229,shawty#)$@,weapon_knife,False,False
6,39481,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,39487,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,39494,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,39496,76561199068251294,prosto bo$$,weapon_knife,False,False
6,39506,76561199557907229,shawty#)$@,weapon_knife,False,False
6,39528,76561199068251294,prosto bo$$,weapon_knife,False,False
6,39529,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,39535,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,39538,76561199557907229,shawty#)$@,weapon_knife,False,False
6,39542,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,39570,76561199557907229,shawty#)$@,weapon_knife,False,False
6,39586,76561199433997570,Simple Dimple skins.army,weapon_knife,False,False
6,39602,76561199557907229,shawty#)$@,weapon_knife,False,False
6,39615,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,39620,76561198171814417,Faat,weapon_p250,True,False
6,39621,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,39624,76561199068251294,prosto bo$$,weapon_knife,False,False
6,39628,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,39628,76561199557907229,shawty#)$@,weapon_knife,False,False
6,39634,76561198171814417,Faat,weapon_p250,True,False
6,39634,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,39635,76561199433997570,Simple Dimple skins.army,weapon_knife,False,False
6,39640,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,39648,76561198171814417,Faat,weapon_p250,True,False
6,39654,76561199557907229,shawty#)$@,weapon_knife,False,False
6,39659,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,39661,76561198171814417,Faat,weapon_p250,True,False
6,39665,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,39671,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,39678,76561199826895670,RME | Пацан,weapon_ak47,True,False
6,39743,76561199557907229,shawty#)$@,weapon_knife,False,False
6,39769,76561199557907229,shawty#)$@,weapon_knife,False,False
6,39794,76561199557907229,shawty#)$@,weapon_knife,False,False
6,39854,76561199068251294,prosto bo$$,weapon_knife,False,False
6,39955,76561199433997570,Simple Dimple skins.army,weapon_knife,False,False
6,39955,76561199068251294,prosto bo$$,weapon_knife,False,False
6,39994,76561199433997570,Simple Dimple skins.army,weapon_knife,False,False
6,40044,76561199433997570,Simple Dimple skins.army,weapon_knife,False,False
6,40102,76561199433997570,Simple Dimple skins.army,weapon_knife,False,False
6,40109,76561199557907229,shawty#)$@,weapon_knife,False,False
7,41418,76561199557907229,shawty#)$@,weapon_knife,False,False
7,41444,76561199557907229,shawty#)$@,weapon_knife,False,False
7,41470,76561199557907229,shawty#)$@,weapon_knife,False,False
7,41479,76561199052717313,Worfy,weapon_knife_push,False,False
7,41495,76561199557907229,shawty#)$@,weapon_knife,False,False
7,41521,76561199557907229,shawty#)$@,weapon_knife,False,False
7,41546,76561199557907229,shawty#)$@,weapon_knife,False,False
7,41572,76561199557907229,shawty#)$@,weapon_knife,False,False
7,41598,76561199557907229,shawty#)$@,weapon_knife,False,False
7,41623,76561199557907229,shawty#)$@,weapon_knife,False,False
7,41649,76561199557907229,shawty#)$@,weapon_knife,False,False
7,41674,76561199557907229,shawty#)$@,weapon_knife,False,False
7,41700,76561199557907229,shawty#)$@,weapon_knife,False,False
7,41721,76561198002613044,frees.tyler,weapon_flashbang,False,False
7,41846,76561199433997570,Simple Dimple skins.army,weapon_knife,False,False
7,41906,76561198002613044,frees.tyler,weapon_flashbang,False,False
7,41961,76561199557907229,shawty#)$@,weapon_incgrenade,False,False
7,41984,76561198049602148,Moon,weapon_flashbang,False,False
7,42039,76561199433997570,Simple Dimple skins.army,weapon_flashbang,False,False
7,42077,76561199826895670,RME | Пацан,weapon_awp,True,False
7,42092,76561199557907229,shawty#)$@,weapon_knife,False,False
7,42118,76561199557907229,shawty#)$@,weapon_knife,False,False
7,42143,76561199557907229,shawty#)$@,weapon_knife,False,False
7,42232,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
7,42238,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
7,42245,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
7,42251,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
7,42262,76561199557907229,shawty#)$@,weapon_hegrenade,False,False
7,42333,76561199826895670,RME | Пацан,weapon_hegrenade,False,False
7,42367,76561199557907229,shawty#)$@,weapon_knife,False,False
7,42393,76561199557907229,shawty#)$@,weapon_knife,False,False
7,42419,76561199557907229,shawty#)$@,weapon_knife,False,False
7,42434,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_m4a1,True,False
7,42440,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_m4a1,True,False
7,42444,76561199557907229,shawty#)$@,weapon_knife,False,False
7,42445,76561198171814417,Faat,weapon_mp7,True,False
7,42446,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_m4a1,True,False
7,42450,76561198171814417,Faat,weapon_mp7,True,False
7,42452,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_m4a1,True,False
7,42456,76561198171814417,Faat,weapon_mp7,True,False
7,42457,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_m4a1,True,False
7,42461,76561198171814417,Faat,weapon_mp7,True,False
7,42463,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_m4a1,True,False
7,42466,76561198171814417,Faat,weapon_mp7,True,False
7,42469,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_m4a1,True,False
7,42470,76561199557907229,shawty#)$@,weapon_knife,False,False
7,42475,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_m4a1,True,False
7,42480,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_m4a1,True,False
7,42486,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_m4a1,True,False
7,42492,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_m4a1,True,False
7,42495,76561199557907229,shawty#)$@,weapon_knife,False,False
7,42498,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_m4a1,True,False
7,42517,76561199052717313,Worfy,weapon_mac10,True,False
7,42522,76561199052717313,Worfy,weapon_mac10,True,False
7,42527,76561199052717313,Worfy,weapon_mac10,True,False
7,42532,76561199052717313,Worfy,weapon_mac10,True,False
7,42537,76561199052717313,Worfy,weapon_mac10,True,False
7,42538,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_m4a1,True,False
7,42541,76561199052717313,Worfy,weapon_mac10,True,False
7,42544,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_m4a1,True,False
7,42546,76561199052717313,Worfy,weapon_mac10,True,False
7,42549,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_m4a1,True,False
7,42551,76561199052717313,Worfy,weapon_mac10,True,False
7,42555,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_m4a1,True,False
7,42556,76561199052717313,Worfy,weapon_mac10,True,False
7,42561,76561199052717313,Worfy,weapon_mac10,True,False
7,42561,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_m4a1,True,False
7,42565,76561199052717313,Worfy,weapon_mac10,True,False
7,42570,76561199052717313,Worfy,weapon_mac10,True,False
7,42575,76561199052717313,Worfy,weapon_mac10,True,False
7,42580,76561199052717313,Worfy,weapon_mac10,True,False
7,42585,76561199052717313,Worfy,weapon_mac10,True,False
7,42589,76561199052717313,Worfy,weapon_mac10,True,False
7,42599,76561198274174345,zig,weapon_mac10,True,False
7,42640,76561199557907229,shawty#)$@,weapon_knife,False,False
7,42715,76561198274174345,zig,weapon_mac10,True,False
7,42720,76561198274174345,zig,weapon_mac10,True,False
7,42720,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
7,42725,76561198274174345,zig,weapon_mac10,True,False
7,42726,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
7,42730,76561198274174345,zig,weapon_mac10,True,False
7,42733,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
7,42734,76561198274174345,zig,weapon_mac10,True,False
7,42739,76561198274174345,zig,weapon_mac10,True,False
7,42739,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
7,42744,76561198274174345,zig,weapon_mac10,True,False
7,42745,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
7,42749,76561198274174345,zig,weapon_mac10,True,False
7,42752,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
7,42754,76561198274174345,zig,weapon_mac10,True,False
7,42758,76561198274174345,zig,weapon_mac10,True,False
7,42758,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
7,42763,76561198274174345,zig,weapon_mac10,True,False
7,42765,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
7,42768,76561198274174345,zig,weapon_mac10,True,False
7,42773,76561198274174345,zig,weapon_mac10,True,False
7,42778,76561198274174345,zig,weapon_mac10,True,False
7,42782,76561198274174345,zig,weapon_mac10,True,False
7,42787,76561198274174345,zig,weapon_mac10,True,False
7,42792,76561198274174345,zig,weapon_mac10,True,False
7,42881,76561199557907229,shawty#)$@,weapon_flashbang,False,False
7,42922,76561199826895670,RME | Пацан,weapon_incgrenade,False,False
7,43405,76561199052717313,Worfy,weapon_mac10,True,False
7,43410,76561199052717313,Worfy,weapon_mac10,True,False
7,43415,76561199052717313,Worfy,weapon_mac10,True,False
7,43424,76561199052717313,Worfy,weapon_mac10,True,False
7,43425,76561199557907229,shawty#)$@,weapon_ak47,True,False
7,43428,76561199052717313,Worfy,weapon_mac10,True,False
7,43431,76561199557907229,shawty#)$@,weapon_ak47,True,False
7,43438,76561199557907229,shawty#)$@,weapon_ak47,True,False
7,43444,76561199557907229,shawty#)$@,weapon_ak47,True,False
7,43451,76561199557907229,shawty#)$@,weapon_ak47,True,False
7,43457,76561199557907229,shawty#)$@,weapon_ak47,True,False
7,43463,76561199557907229,shawty#)$@,weapon_ak47,True,False
7,43533,76561199557907229,shawty#)$@,weapon_knife,False,False
7,43546,76561198274174345,zig,weapon_m4a1,True,False
7,43552,76561198274174345,zig,weapon_m4a1,True,False
7,43558,76561198274174345,zig,weapon_m4a1,True,False
7,43559,76561199557907229,shawty#)$@,weapon_knife,False,False
7,43563,76561198274174345,zig,weapon_m4a1,True,False
7,43569,76561198274174345,zig,weapon_m4a1,True,False
7,43575,76561198274174345,zig,weapon_m4a1,True,False
7,43581,76561198274174345,zig,weapon_m4a1,True,False
7,43585,76561199557907229,shawty#)$@,weapon_knife,False,False
7,43592,76561198274174345,zig,weapon_m4a1,True,False
7,43598,76561198274174345,zig,weapon_m4a1,True,False
7,43602,76561199052717313,Worfy,weapon_hegrenade,False,False
7,43830,76561199826895670,RME | Пацан,weapon_smokegrenade,False,False
7,44004,76561199052717313,Worfy,weapon_knife_push,False,False
7,44119,76561199052717313,Worfy,weapon_knife_push,False,False
7,45047,76561199557907229,shawty#)$@,weapon_knife,False,False
7,45073,76561199557907229,shawty#)$@,weapon_knife,False,False
7,45098,76561199557907229,shawty#)$@,weapon_knife,False,False
7,45124,76561199557907229,shawty#)$@,weapon_knife,False,False
7,45150,76561199557907229,shawty#)$@,weapon_knife,False,False
7,45175,76561199557907229,shawty#)$@,weapon_knife,False,False
7,45201,76561199557907229,shawty#)$@,weapon_knife,False,False
7,45226,76561199557907229,shawty#)$@,weapon_knife,False,False
7,45252,76561199557907229,shawty#)$@,weapon_knife,False,False
7,45278,76561199557907229,shawty#)$@,weapon_knife,False,False
7,45303,76561199557907229,shawty#)$@,weapon_knife,False,False
7,45329,76561199557907229,shawty#)$@,weapon_knife,False,False
7,45354,76561199557907229,shawty#)$@,weapon_knife,False,False
7,45380,76561199557907229,shawty#)$@,weapon_knife,False,False
7,45406,76561199557907229,shawty#)$@,weapon_knife,False,False
7,45431,76561199557907229,shawty#)$@,weapon_knife,False,False
7,45457,76561199557907229,shawty#)$@,weapon_knife,False,False
7,45482,76561199557907229,shawty#)$@,weapon_knife,False,False
7,45508,76561199557907229,shawty#)$@,weapon_knife,False,False
7,45534,76561199557907229,shawty#)$@,weapon_knife,False,False
7,45559,76561199557907229,shawty#)$@,weapon_knife,False,False
7,45591,76561199557907229,shawty#)$@,weapon_knife,False,False
7,45623,76561199557907229,shawty#)$@,weapon_knife,False,False
