silenced,tick,user_name,user_steamid,weapon
False,37085,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_ak47
False,37091,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_ak47
False,37098,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_ak47
False,37104,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_ak47
False,37110,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_ak47
False,37117,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_ak47
False,37123,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_ak47
False,37130,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_ak47
False,37136,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_ak47
False,37151,Worfy,76561199052717313,weapon_ak47
False,37157,Worfy,76561199052717313,weapon_ak47
False,37164,Worfy,76561199052717313,weapon_ak47
False,37170,Worfy,76561199052717313,weapon_ak47
False,37176,Worfy,76561199052717313,weapon_ak47
False,37183,Worfy,76561199052717313,weapon_ak47
False,37189,Worfy,76561199052717313,weapon_ak47
False,37225,prosto bo$$,76561199068251294,weapon_knife
False,37232,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_hegrenade
False,37234,shawty#)$@,76561199557907229,weapon_knife
False,37260,shawty#)$@,76561199557907229,weapon_knife
False,37271,prosto bo$$,76561199068251294,weapon_knife
False,37285,RME | Пацан,76561199826895670,weapon_knife_canis
False,37285,shawty#)$@,76561199557907229,weapon_knife
False,37293,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,37300,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,37306,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,37311,RME | Пацан,76561199826895670,weapon_knife_canis
False,37312,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,37319,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,37325,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,37328,prosto bo$$,76561199068251294,weapon_knife
False,37332,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,37336,RME | Пацан,76561199826895670,weapon_knife_canis
False,37362,RME | Пацан,76561199826895670,weapon_knife_canis
False,37364,frees.tyler,76561198002613044,weapon_smokegrenade
False,37375,shawty#)$@,76561199557907229,weapon_knife
False,37401,shawty#)$@,76561199557907229,weapon_knife
False,37420,prosto bo$$,76561199068251294,weapon_knife
False,37426,shawty#)$@,76561199557907229,weapon_knife
False,37445,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,37451,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,37452,shawty#)$@,76561199557907229,weapon_knife
False,37457,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,37464,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,37470,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,37477,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,37477,shawty#)$@,76561199557907229,weapon_knife
False,37483,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,37497,frees.tyler,76561198002613044,weapon_ak47
False,37501,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,37503,frees.tyler,76561198002613044,weapon_ak47
False,37508,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,37509,frees.tyler,76561198002613044,weapon_ak47
False,37514,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,37521,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,37527,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,37533,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,37540,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,37710,prosto bo$$,76561199068251294,weapon_smokegrenade
False,37854,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_smokegrenade
False,38262,Moon,76561198049602148,weapon_ak47
False,38269,Moon,76561198049602148,weapon_ak47
False,38275,Moon,76561198049602148,weapon_ak47
False,38282,Moon,76561198049602148,weapon_ak47
False,38317,shawty#)$@,76561199557907229,weapon_flashbang
False,38361,RME | Пацан,76561199826895670,weapon_ak47
False,38367,Moon,76561198049602148,weapon_ak47
False,38368,RME | Пацан,76561199826895670,weapon_ak47
False,38373,Moon,76561198049602148,weapon_ak47
False,38374,RME | Пацан,76561199826895670,weapon_ak47
False,38379,Moon,76561198049602148,weapon_ak47
False,38381,RME | Пацан,76561199826895670,weapon_ak47
False,38386,Moon,76561198049602148,weapon_ak47
False,38387,RME | Пацан,76561199826895670,weapon_ak47
False,38393,RME | Пацан,76561199826895670,weapon_ak47
False,38400,RME | Пацан,76561199826895670,weapon_ak47
False,38406,RME | Пацан,76561199826895670,weapon_ak47
False,38407,Moon,76561198049602148,weapon_ak47
False,38413,Moon,76561198049602148,weapon_ak47
False,38413,RME | Пацан,76561199826895670,weapon_ak47
False,38431,RME | Пацан,76561199826895670,weapon_ak47
False,38437,RME | Пацан,76561199826895670,weapon_ak47
False,38555,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,38575,RME | Пацан,76561199826895670,weapon_knife_canis
False,38724,Simple Dimple skins.army,76561199433997570,weapon_knife
False,38769,Simple Dimple skins.army,76561199433997570,weapon_knife
False,39275,RME | Пацан,76561199826895670,weapon_ak47
False,39285,Faat,76561198171814417,weapon_awp
False,39307,RME | Пацан,76561199826895670,weapon_ak47
False,39314,RME | Пацан,76561199826895670,weapon_ak47
False,39404,Faat,76561198171814417,weapon_awp
False,39442,shawty#)$@,76561199557907229,weapon_knife
False,39471,prosto bo$$,76561199068251294,weapon_knife
False,39474,shawty#)$@,76561199557907229,weapon_knife
False,39481,RME | Пацан,76561199826895670,weapon_ak47
False,39487,RME | Пацан,76561199826895670,weapon_ak47
False,39494,RME | Пацан,76561199826895670,weapon_ak47
False,39496,prosto bo$$,76561199068251294,weapon_knife
False,39506,shawty#)$@,76561199557907229,weapon_knife
False,39528,prosto bo$$,76561199068251294,weapon_knife
False,39529,RME | Пацан,76561199826895670,weapon_ak47
False,39535,RME | Пацан,76561199826895670,weapon_ak47
False,39538,shawty#)$@,76561199557907229,weapon_knife
False,39542,RME | Пацан,76561199826895670,weapon_ak47
False,39570,shawty#)$@,76561199557907229,weapon_knife
False,39586,Simple Dimple skins.army,76561199433997570,weapon_knife
False,39602,shawty#)$@,76561199557907229,weapon_knife
False,39615,RME | Пацан,76561199826895670,weapon_ak47
False,39620,Faat,76561198171814417,weapon_p250
False,39621,RME | Пацан,76561199826895670,weapon_ak47
False,39624,prosto bo$$,76561199068251294,weapon_knife
False,39628,RME | Пацан,76561199826895670,weapon_ak47
False,39628,shawty#)$@,76561199557907229,weapon_knife
False,39634,Faat,76561198171814417,weapon_p250
False,39634,RME | Пацан,76561199826895670,weapon_ak47
False,39635,Simple Dimple skins.army,76561199433997570,weapon_knife
False,39640,RME | Пацан,76561199826895670,weapon_ak47
False,39648,Faat,76561198171814417,weapon_p250
False,39654,shawty#)$@,76561199557907229,weapon_knife
False,39659,RME | Пацан,76561199826895670,weapon_ak47
False,39661,Faat,76561198171814417,weapon_p250
False,39665,RME | Пацан,76561199826895670,weapon_ak47
False,39671,RME | Пацан,76561199826895670,weapon_ak47
False,39678,RME | Пацан,76561199826895670,weapon_ak47
False,39743,shawty#)$@,76561199557907229,weapon_knife
False,39769,shawty#)$@,76561199557907229,weapon_knife
False,39794,shawty#)$@,76561199557907229,weapon_knife
False,39854,prosto bo$$,76561199068251294,weapon_knife
False,39955,Simple Dimple skins.army,76561199433997570,weapon_knife
False,39955,prosto bo$$,76561199068251294,weapon_knife
False,39994,Simple Dimple skins.army,76561199433997570,weapon_knife
False,40044,Simple Dimple skins.army,76561199433997570,weapon_knife
False,40102,Simple Dimple skins.army,76561199433997570,weapon_knife
False,40109,shawty#)$@,76561199557907229,weapon_knife
False,41418,shawty#)$@,76561199557907229,weapon_knife
False,41444,shawty#)$@,76561199557907229,weapon_knife
False,41470,shawty#)$@,76561199557907229,weapon_knife
False,41479,Worfy,76561199052717313,weapon_knife_push
False,41495,shawty#)$@,76561199557907229,weapon_knife
False,41521,shawty#)$@,76561199557907229,weapon_knife
False,41546,shawty#)$@,76561199557907229,weapon_knife
False,41572,shawty#)$@,76561199557907229,weapon_knife
False,41598,shawty#)$@,76561199557907229,weapon_knife
False,41623,shawty#)$@,76561199557907229,weapon_knife
False,41649,shawty#)$@,76561199557907229,weapon_knife
False,41674,shawty#)$@,76561199557907229,weapon_knife
False,41700,shawty#)$@,76561199557907229,weapon_knife
False,41721,frees.tyler,76561198002613044,weapon_flashbang
False,41846,Simple Dimple skins.army,76561199433997570,weapon_knife
False,41906,frees.tyler,76561198002613044,weapon_flashbang
False,41961,shawty#)$@,76561199557907229,weapon_incgrenade
False,41984,Moon,76561198049602148,weapon_flashbang
False,42039,Simple Dimple skins.army,76561199433997570,weapon_flashbang
False,42077,RME | Пацан,76561199826895670,weapon_awp
False,42092,shawty#)$@,76561199557907229,weapon_knife
False,42118,shawty#)$@,76561199557907229,weapon_knife
False,42143,shawty#)$@,76561199557907229,weapon_knife
False,42232,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,42238,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,42245,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,42251,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,42262,shawty#)$@,76561199557907229,weapon_hegrenade
False,42333,RME | Пацан,76561199826895670,weapon_hegrenade
False,42367,shawty#)$@,76561199557907229,weapon_knife
False,42393,shawty#)$@,76561199557907229,weapon_knife
False,42419,shawty#)$@,76561199557907229,weapon_knife
False,42434,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_m4a1
False,42440,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_m4a1
False,42444,shawty#)$@,76561199557907229,weapon_knife
False,42445,Faat,76561198171814417,weapon_mp7
False,42446,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_m4a1
False,42450,Faat,76561198171814417,weapon_mp7
False,42452,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_m4a1
False,42456,Faat,76561198171814417,weapon_mp7
False,42457,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_m4a1
False,42461,Faat,76561198171814417,weapon_mp7
False,42463,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_m4a1
False,42466,Faat,76561198171814417,weapon_mp7
False,42469,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_m4a1
False,42470,shawty#)$@,76561199557907229,weapon_knife
False,42475,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_m4a1
False,42480,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_m4a1
False,42486,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_m4a1
False,42492,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_m4a1
False,42495,shawty#)$@,76561199557907229,weapon_knife
False,42498,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_m4a1
False,42517,Worfy,76561199052717313,weapon_mac10
False,42522,Worfy,76561199052717313,weapon_mac10
False,42527,Worfy,76561199052717313,weapon_mac10
False,42532,Worfy,76561199052717313,weapon_mac10
False,42537,Worfy,76561199052717313,weapon_mac10
False,42538,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_m4a1
False,42541,Worfy,76561199052717313,weapon_mac10
False,42544,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_m4a1
False,42546,Worfy,76561199052717313,weapon_mac10
False,42549,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_m4a1
False,42551,Worfy,76561199052717313,weapon_mac10
False,42555,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_m4a1
False,42556,Worfy,76561199052717313,weapon_mac10
False,42561,Worfy,76561199052717313,weapon_mac10
False,42561,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_m4a1
False,42565,Worfy,76561199052717313,weapon_mac10
False,42570,Worfy,76561199052717313,weapon_mac10
False,42575,Worfy,76561199052717313,weapon_mac10
False,42580,Worfy,76561199052717313,weapon_mac10
False,42585,Worfy,76561199052717313,weapon_mac10
False,42589,Worfy,76561199052717313,weapon_mac10
False,42599,zig,76561198274174345,weapon_mac10
False,42640,shawty#)$@,76561199557907229,weapon_knife
False,42715,zig,76561198274174345,weapon_mac10
False,42720,zig,76561198274174345,weapon_mac10
False,42720,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,42725,zig,76561198274174345,weapon_mac10
False,42726,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,42730,zig,76561198274174345,weapon_mac10
False,42733,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,42734,zig,76561198274174345,weapon_mac10
False,42739,zig,76561198274174345,weapon_mac10
False,42739,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,42744,zig,76561198274174345,weapon_mac10
False,42745,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,42749,zig,76561198274174345,weapon_mac10
False,42752,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,42754,zig,76561198274174345,weapon_mac10
False,42758,zig,76561198274174345,weapon_mac10
False,42758,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,42763,zig,76561198274174345,weapon_mac10
False,42765,Simple Dimple skins.army,76561199433997570,weapon_ak47
False,42768,zig,76561198274174345,weapon_mac10
False,42773,zig,76561198274174345,weapon_mac10
False,42778,zig,76561198274174345,weapon_mac10
False,42782,zig,76561198274174345,weapon_mac10
False,42787,zig,76561198274174345,weapon_mac10
False,42792,zig,76561198274174345,weapon_mac10
False,42881,shawty#)$@,76561199557907229,weapon_flashbang
False,42922,RME | Пацан,76561199826895670,weapon_incgrenade
False,43405,Worfy,76561199052717313,weapon_mac10
False,43410,Worfy,76561199052717313,weapon_mac10
False,43415,Worfy,76561199052717313,weapon_mac10
False,43424,Worfy,76561199052717313,weapon_mac10
False,43425,shawty#)$@,76561199557907229,weapon_ak47
False,43428,Worfy,76561199052717313,weapon_mac10
False,43431,shawty#)$@,76561199557907229,weapon_ak47
False,43438,shawty#)$@,76561199557907229,weapon_ak47
False,43444,shawty#)$@,76561199557907229,weapon_ak47
False,43451,shawty#)$@,76561199557907229,weapon_ak47
False,43457,shawty#)$@,76561199557907229,weapon_ak47
False,43463,shawty#)$@,76561199557907229,weapon_ak47
False,43533,shawty#)$@,76561199557907229,weapon_knife
False,43546,zig,76561198274174345,weapon_m4a1
False,43552,zig,76561198274174345,weapon_m4a1
False,43558,zig,76561198274174345,weapon_m4a1
False,43559,shawty#)$@,76561199557907229,weapon_knife
False,43563,zig,76561198274174345,weapon_m4a1
False,43569,zig,76561198274174345,weapon_m4a1
False,43575,zig,76561198274174345,weapon_m4a1
False,43581,zig,76561198274174345,weapon_m4a1
False,43585,shawty#)$@,76561199557907229,weapon_knife
False,43592,zig,76561198274174345,weapon_m4a1
False,43598,zig,76561198274174345,weapon_m4a1
False,43602,Worfy,76561199052717313,weapon_hegrenade
False,43830,RME | Пацан,76561199826895670,weapon_smokegrenade
False,44004,Worfy,76561199052717313,weapon_knife_push
False,44119,Worfy,76561199052717313,weapon_knife_push
False,45047,shawty#)$@,76561199557907229,weapon_knife
False,45073,shawty#)$@,76561199557907229,weapon_knife
False,45098,shawty#)$@,76561199557907229,weapon_knife
False,45124,shawty#)$@,76561199557907229,weapon_knife
False,45150,shawty#)$@,76561199557907229,weapon_knife
False,45175,shawty#)$@,76561199557907229,weapon_knife
False,45201,shawty#)$@,76561199557907229,weapon_knife
False,45226,shawty#)$@,76561199557907229,weapon_knife
False,45252,shawty#)$@,76561199557907229,weapon_knife
False,45278,shawty#)$@,76561199557907229,weapon_knife
False,45303,shawty#)$@,76561199557907229,weapon_knife
False,45329,shawty#)$@,76561199557907229,weapon_knife
False,45354,shawty#)$@,76561199557907229,weapon_knife
False,45380,shawty#)$@,76561199557907229,weapon_knife
False,45406,shawty#)$@,76561199557907229,weapon_knife
False,45431,shawty#)$@,76561199557907229,weapon_knife
False,45457,shawty#)$@,76561199557907229,weapon_knife
False,45482,shawty#)$@,76561199557907229,weapon_knife
False,45508,shawty#)$@,76561199557907229,weapon_knife
False,45534,shawty#)$@,76561199557907229,weapon_knife
False,45559,shawty#)$@,76561199557907229,weapon_knife
False,45591,shawty#)$@,76561199557907229,weapon_knife
False,45623,shawty#)$@,76561199557907229,weapon_knife
False,46280,RME | Пацан,76561199826895670,weapon_knife_canis
False,46489,shawty#)$@,76561199557907229,weapon_molotov
False,46490,Worfy,76561199052717313,weapon_flashbang
False,46744,zig,76561198274174345,weapon_incgrenade
False,46939,Worfy,76561199052717313,weapon_molotov
False,47176,zig,76561198274174345,weapon_hegrenade
False,47269,RME | Пацан,76561199826895670,weapon_awp
False,47291,Worfy,76561199052717313,weapon_mac10
False,47296,Worfy,76561199052717313,weapon_mac10
False,47299,zig,76561198274174345,weapon_m4a1
False,47301,Worfy,76561199052717313,weapon_mac10
False,47306,Worfy,76561199052717313,weapon_mac10
False,47310,zig,76561198274174345,weapon_m4a1
False,47310,Worfy,76561199052717313,weapon_mac10
False,47315,Worfy,76561199052717313,weapon_mac10
False,47331,Worfy,76561199052717313,weapon_mac10
False,47336,Worfy,76561199052717313,weapon_mac10
False,47336,shawty#)$@,76561199557907229,weapon_hegrenade
False,47342,zig,76561198274174345,weapon_m4a1
False,47347,zig,76561198274174345,weapon_m4a1
False,47368,zig,76561198274174345,weapon_m4a1
False,47447,Worfy,76561199052717313,weapon_knife_push
False,49546,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_smokegrenade
False,49582,Faat,76561198171814417,weapon_ssg08
False,49691,prosto bo$$,76561199068251294,weapon_awp
False,49705,Faat,76561198171814417,weapon_ssg08
False,49793,Moon,76561198049602148,weapon_flashbang
False,49822,frees.tyler,76561198002613044,weapon_hegrenade
False,49840,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_deagle
False,49875,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_deagle
False,49893,Moon,76561198049602148,weapon_smokegrenade
False,49904,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_deagle
False,49914,Faat,76561198171814417,weapon_ssg08
False,49936,prosto bo$$,76561199068251294,weapon_awp
False,50023,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_hegrenade
False,50074,prosto bo$$,76561199068251294,weapon_awp
False,50126,frees.tyler,76561198002613044,weapon_flashbang
False,50198,prosto bo$$,76561199068251294,weapon_awp
False,50310,frees.tyler,76561198002613044,weapon_mac10
False,50314,frees.tyler,76561198002613044,weapon_mac10
False,50319,frees.tyler,76561198002613044,weapon_mac10
False,50324,frees.tyler,76561198002613044,weapon_mac10
False,50329,frees.tyler,76561198002613044,weapon_mac10
False,50331,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_deagle
False,50334,frees.tyler,76561198002613044,weapon_mac10
False,50338,frees.tyler,76561198002613044,weapon_mac10
False,50343,frees.tyler,76561198002613044,weapon_mac10
False,50348,frees.tyler,76561198002613044,weapon_mac10
False,50353,frees.tyler,76561198002613044,weapon_mac10
False,50358,frees.tyler,76561198002613044,weapon_mac10
False,50362,frees.tyler,76561198002613044,weapon_mac10
False,50364,Wybaczam.oficjalnie skins.army,76561199256543526,weapon_deagle
False,50436,shawty#)$@,76561199557907229,weapon_smokegrenade
False,50625,Worfy,76561199052717313,weapon_hegrenade
False,50652,prosto bo$$,76561199068251294,weapon_awp
False,50721,frees.tyler,76561198002613044,weapon_mac10
False,50726,frees.tyler,76561198002613044,weapon_mac10
False,50731,frees.tyler,76561198002613044,weapon_mac10
False,50736,frees.tyler,76561198002613044,weapon_mac10
False,50740,frees.tyler,76561198002613044,weapon_mac10
False,50786,Simple Dimple skins.army,76561199433997570,weapon_knife
False,50826,Worfy,76561199052717313,weapon_knife_push
False,50886,frees.tyler,76561198002613044,weapon_smokegrenade
False,50924,Simple Dimple skins.army,76561199433997570,weapon_knife
False,51004,Worfy,76561199052717313,weapon_knife_push
False,51024,Simple Dimple skins.army,76561199433997570,weapon_knife
False,51033,zig,76561198274174345,weapon_m4a1
False,51034,prosto bo$$,76561199068251294,weapon_awp
False,51038,zig,76561198274174345,weapon_m4a1
False,51062,zig,76561198274174345,weapon_m4a1
False,51067,zig,76561198274174345,weapon_m4a1
False,51073,Simple Dimple skins.army,76561199433997570,weapon_knife
False,51087,zig,76561198274174345,weapon_m4a1
False,51113,zig,76561198274174345,weapon_m4a1
False,51141,zig,76561198274174345,weapon_m4a1
False,51168,prosto bo$$,76561199068251294,weapon_awp
False,51180,zig,76561198274174345,weapon_m4a1
False,51186,zig,76561198274174345,weapon_m4a1
False,51207,zig,76561198274174345,weapon_m4a1
False,51251,zig,76561198274174345,weapon_m4a1
False,51267,Moon,76561198049602148,weapon_ak47
False,51273,Moon,76561198049602148,weapon_ak47
False,51277,zig,76561198274174345,weapon_m4a1
False,51280,Moon,76561198049602148,weapon_ak47
False,51286,Moon,76561198049602148,weapon_ak47
False,51293,Moon,76561198049602148,weapon_ak47
False,51299,prosto bo$$,76561199068251294,weapon_awp
False,51336,frees.tyler,76561198002613044,weapon_molotov
False,51345,shawty#)$@,76561199557907229,weapon_flashbang
False,51350,RME | Пацан,76561199826895670,weapon_deagle
False,51357,Moon,76561198049602148,weapon_ak47
False,51363,Moon,76561198049602148,weapon_ak47
False,51369,Moon,76561198049602148,weapon_ak47
False,51389,zig,76561198274174345,weapon_hegrenade
False,51470,RME | Пацан,76561199826895670,weapon_deagle
False,51508,shawty#)$@,76561199557907229,weapon_knife
False,51533,shawty#)$@,76561199557907229,weapon_knife
False,51559,shawty#)$@,76561199557907229,weapon_knife
False,51585,shawty#)$@,76561199557907229,weapon_knife
False,51598,RME | Пацан,76561199826895670,weapon_incgrenade
False,51610,shawty#)$@,76561199557907229,weapon_knife
False,51636,shawty#)$@,76561199557907229,weapon_knife
False,51661,shawty#)$@,76561199557907229,weapon_knife
False,51684,prosto bo$$,76561199068251294,weapon_knife
False,51687,shawty#)$@,76561199557907229,weapon_knife
False,51694,RME | Пацан,76561199826895670,weapon_deagle
False,51713,RME | Пацан,76561199826895670,weapon_deagle
False,51713,shawty#)$@,76561199557907229,weapon_knife
False,51720,Moon,76561198049602148,weapon_ak47
False,51727,Moon,76561198049602148,weapon_ak47
False,51733,Moon,76561198049602148,weapon_ak47
False,51738,shawty#)$@,76561199557907229,weapon_knife
False,51764,shawty#)$@,76561199557907229,weapon_knife
False,51789,shawty#)$@,76561199557907229,weapon_knife
False,51821,shawty#)$@,76561199557907229,weapon_knife
False,51823,RME | Пацан,76561199826895670,weapon_deagle
False,51832,Moon,76561198049602148,weapon_ak47
False,51838,Moon,76561198049602148,weapon_ak47
False,51838,RME | Пацан,76561199826895670,weapon_deagle
False,51844,Moon,76561198049602148,weapon_ak47
False,51847,shawty#)$@,76561199557907229,weapon_knife
False,51851,Moon,76561198049602148,weapon_ak47
False,51857,Moon,76561198049602148,weapon_ak47
False,51864,Moon,76561198049602148,weapon_ak47
False,51873,shawty#)$@,76561199557907229,weapon_knife
False,51892,prosto bo$$,76561199068251294,weapon_awp
False,51898,shawty#)$@,76561199557907229,weapon_knife
False,51924,shawty#)$@,76561199557907229,weapon_knife
False,51949,shawty#)$@,76561199557907229,weapon_knife
False,51975,shawty#)$@,76561199557907229,weapon_knife
False,52001,shawty#)$@,76561199557907229,weapon_knife
False,52013,Worfy,76561199052717313,weapon_molotov
False,52026,shawty#)$@,76561199557907229,weapon_knife
False,52052,shawty#)$@,76561199557907229,weapon_knife
False,52077,shawty#)$@,76561199557907229,weapon_knife
False,52167,shawty#)$@,76561199557907229,weapon_knife
False,52193,shawty#)$@,76561199557907229,weapon_knife
False,52218,shawty#)$@,76561199557907229,weapon_knife
False,52244,shawty#)$@,76561199557907229,weapon_knife
False,52269,shawty#)$@,76561199557907229,weapon_knife
False,52295,shawty#)$@,76561199557907229,weapon_knife
False,52321,shawty#)$@,76561199557907229,weapon_knife
False,52346,shawty#)$@,76561199557907229,weapon_knife
False,52372,shawty#)$@,76561199557907229,weapon_knife
False,52379,Simple Dimple skins.army,76561199433997570,weapon_awp
False,52397,shawty#)$@,76561199557907229,weapon_knife
False,52424,prosto bo$$,76561199068251294,weapon_knife
False,52670,Simple Dimple skins.army,76561199433997570,weapon_awp
False,52682,zig,76561198274174345,weapon_m4a1
False,52688,zig,76561198274174345,weapon_m4a1
False,52694,zig,76561198274174345,weapon_m4a1
False,52700,zig,76561198274174345,weapon_m4a1
False,52709,zig,76561198274174345,weapon_m4a1
False,52715,zig,76561198274174345,weapon_m4a1
False,52721,zig,76561198274174345,weapon_m4a1
False,52727,Faat,76561198171814417,weapon_ssg08
False,52731,zig,76561198274174345,weapon_m4a1
False,52737,zig,76561198274174345,weapon_m4a1
False,52892,Worfy,76561199052717313,weapon_knife_push
False,52955,RME | Пацан,76561199826895670,weapon_ak47
False,52961,Faat,76561198171814417,weapon_ssg08
False,52963,prosto bo$$,76561199068251294,weapon_awp
False,52973,RME | Пацан,76561199826895670,weapon_ak47
False,53024,RME | Пацан,76561199826895670,weapon_ak47
False,53189,Worfy,76561199052717313,weapon_smokegrenade
False,53206,Faat,76561198171814417,weapon_smokegrenade
False,53503,RME | Пацан,76561199826895670,weapon_ak47
False,53510,prosto bo$$,76561199068251294,weapon_awp
False,53544,Worfy,76561199052717313,weapon_galilar
False,53549,Worfy,76561199052717313,weapon_galilar
False,53551,shawty#)$@,76561199557907229,weapon_mp9
False,53555,Worfy,76561199052717313,weapon_galilar
False,53555,shawty#)$@,76561199557907229,weapon_mp9
False,53557,RME | Пацан,76561199826895670,weapon_ak47
False,53560,shawty#)$@,76561199557907229,weapon_mp9
False,53564,shawty#)$@,76561199557907229,weapon_mp9
False,53569,shawty#)$@,76561199557907229,weapon_mp9
False,53573,shawty#)$@,76561199557907229,weapon_mp9
False,53578,shawty#)$@,76561199557907229,weapon_mp9
False,53582,shawty#)$@,76561199557907229,weapon_mp9
False,53587,shawty#)$@,76561199557907229,weapon_mp9
False,53601,RME | Пацан,76561199826895670,weapon_ak47
False,53607,RME | Пацан,76561199826895670,weapon_ak47
False,53613,RME | Пацан,76561199826895670,weapon_ak47
False,53620,RME | Пацан,76561199826895670,weapon_ak47
False,53626,RME | Пацан,76561199826895670,weapon_ak47
False,53633,RME | Пацан,76561199826895670,weapon_ak47
False,53639,RME | Пацан,76561199826895670,weapon_ak47
False,53690,RME | Пацан,76561199826895670,weapon_ak47
False,53697,RME | Пацан,76561199826895670,weapon_ak47
False,53703,RME | Пацан,76561199826895670,weapon_ak47
False,53710,RME | Пацан,76561199826895670,weapon_ak47
False,53716,RME | Пацан,76561199826895670,weapon_ak47
False,53830,prosto bo$$,76561199068251294,weapon_knife
False,53847,zig,76561198274174345,weapon_molotov
False,53909,prosto bo$$,76561199068251294,weapon_knife
False,53970,prosto bo$$,76561199068251294,weapon_knife
False,54068,prosto bo$$,76561199068251294,weapon_knife
False,54158,zig,76561198274174345,weapon_m4a1
False,54161,Faat,76561198171814417,weapon_ssg08
False,54163,zig,76561198274174345,weapon_m4a1
False,54169,zig,76561198274174345,weapon_m4a1
False,54169,shawty#)$@,76561199557907229,weapon_mp9
False,54173,shawty#)$@,76561199557907229,weapon_mp9
False,54175,zig,76561198274174345,weapon_m4a1
False,54177,shawty#)$@,76561199557907229,weapon_mp9
False,54181,zig,76561198274174345,weapon_m4a1
False,54182,shawty#)$@,76561199557907229,weapon_mp9
False,54186,zig,76561198274174345,weapon_m4a1
False,54186,shawty#)$@,76561199557907229,weapon_mp9
False,54191,shawty#)$@,76561199557907229,weapon_mp9
False,54195,shawty#)$@,76561199557907229,weapon_mp9
False,54200,shawty#)$@,76561199557907229,weapon_mp9
False,54204,shawty#)$@,76561199557907229,weapon_mp9
False,54209,shawty#)$@,76561199557907229,weapon_mp9
False,54213,shawty#)$@,76561199557907229,weapon_mp9
False,54313,RME | Пацан,76561199826895670,weapon_knife_canis
